LCLid,slot_0,slot_1,slot_2,slot_3,slot_4,slot_5,slot_6,slot_7,slot_8,slot_9,slot_10,slot_11,slot_12,slot_13,slot_14,slot_15,slot_16,slot_17,slot_18,slot_19,slot_20,slot_21,slot_22,slot_23,slot_24,slot_25,slot_26,slot_27,slot_28,slot_29,slot_30,slot_31,slot_32,slot_33,slot_34,slot_35,slot_36,slot_37,slot_38,slot_39,slot_40,slot_41,slot_42,slot_43,slot_44,slot_45,slot_46,slot_47,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,base_load,peak_to_avg_ratio,weekend_usage,weekday_usage,Acorn_grouped,stdorToU,cluster
MAC001863,0.04497297297297297,0.0436640127388535,0.04144904458598726,0.042259554140127394,0.041969745222929934,0.04240286624203822,0.040093949044585984,0.04018312101910828,0.04251515151515151,0.04219426751592357,0.046808917197452234,0.05139012738853504,0.0569156050955414,0.0605828025477707,0.06301433121019108,0.06857006369426752,0.06420382165605096,0.06801273885350319,0.0766671974522293,0.08328821656050955,0.07885350318471337,0.07403980891719746,0.07561464968152866,0.07453503184713375,0.07346251993620415,0.06947049441786284,0.06580254777070063,0.06487122416534181,0.061853736089030206,0.05793163751987281,0.05789507154213036,0.05809379968203497,0.05970906200317965,0.05867567567567568,0.06043243243243243,0.06340699523052465,0.06387281399046105,0.06531637519872814,0.0656852146263911,0.06721939586645469,0.06981717011128775,0.06710015898251193,0.06457392686804451,0.06086327503974563,0.055467408585055646,0.05255484896661368,0.04724165341812401,0.0436724960254372,0.059149885621456746,0.05,0.05256601287339636,0.0,0.955,0.007,16.145424288928325,0.06143963421692326,0.05823085857647278,Adversity,Std,1
MAC001867,0.14546974506369426,0.10670334944178628,0.0954752,0.09285167464114834,0.09226953748006379,0.09151196172248804,0.08952950558213715,0.0894433811802233,0.08891866028708134,0.08792982456140351,0.1131964856230032,0.11370813397129187,0.1445151515151515,0.17046730446570973,0.19435566188197767,0.20383732057416268,0.21720063710191084,0.19791242054140126,0.19625000047770702,0.17922292993630573,0.17222133742038218,0.17727388550955414,0.1707308917197452,0.1691687898089172,0.17234235684713375,0.19293789761146496,0.18999840748407643,0.18275757559808614,0.17924242408293461,0.1715159234076433,0.17112261130573247,0.17485350334394906,0.17806210191082802,0.22461464968152864,0.26146178343949045,0.30505413996815284,0.3299219748407643,0.35444904442675157,0.36605732468152863,0.3731114648089172,0.3867054143312102,0.3911305729299363,0.39416878980891723,0.37367038232484073,0.3339044581210191,0.29896012743221695,0.24524522277070063,0.18454299363057325,0.2049684626099658,0.126,0.2331208788198779,0.024,2.595,0.06,12.660484286004634,0.22039131451857025,0.19881694059626634,Affluent,Std,1
MAC001869,0.17803650793650794,0.14533386327503975,0.13279491271860094,0.11063434038155802,0.08564705882352941,0.07044674085850557,0.0669443561208267,0.05744356120826709,0.053503974562798096,0.05367726550079491,0.052842607313195546,0.054620031796502384,0.06347217790143084,0.07199046104928457,0.08882829888712242,0.12914785373608903,0.17926550063593005,0.22403015873015875,0.2542952384126984,0.27062063492063493,0.2487396825396825,0.26256031698412696,0.23222063444444443,0.22912698412698412,0.21798251176470587,0.20760952396825397,0.21253333285714288,0.21615079317460317,0.21367619015873016,0.219515873015873,0.20852857158730162,0.20456825412698415,0.20461428571428572,0.23035238111111112,0.2403904757142857,0.279625396984127,0.3204809522222222,0.38761587253968255,0.41380634873015876,0.41752063507936504,0.4009904761904762,0.3692126980952381,0.33844603126984124,0.34574444428571427,0.3437190477777778,0.3278380947619048,0.2745698407936508,0.2399349206349206,0.21155758849882542,0.119,0.24204690481751184,0.0,2.2360001,0.036,10.569226638790196,0.22319722211805554,0.20689806783579667,Affluent,Std,1
MAC001871,0.09050955414012739,0.0862488038277512,0.0832695374800638,0.08212759170653908,0.07961562998405103,0.07900478468899522,0.07871132376395534,0.07853748006379585,0.0779920255183413,0.07693769968051117,0.07646092503987241,0.07692344497607656,0.07620893141945774,0.07655342902711323,0.07897448165869218,0.08044178628389154,0.08450398724082935,0.09131050955414013,0.11071178343949045,0.11174044585987261,0.11451910828025479,0.10309076433121019,0.09648089171974523,0.09296019108280254,0.09546178343949045,0.10350159235668789,0.1091671974522293,0.1136703821656051,0.11940445859872612,0.11930891719745224,0.12061464968152866,0.12158598726114649,0.12103343949044586,0.12613216560509555,0.14535191082802548,0.16761624219745222,0.17833917181528663,0.1900907641719745,0.19511464968152867,0.20038216560509556,0.19961305732484078,0.19999999984076433,0.1900875796178344,0.17702070063694267,0.1596035030254777,0.12896337579617836,0.11010987261146497,0.0952452229299363,0.11608849204036246,0.095,0.068650433933917,0.011,1.3430001,0.059,11.568761695457775,0.11451140177103832,0.11672254280528667,Adversity,Std,1
MAC001876,0.11096349206349206,0.0947806041335453,0.08405087440381559,0.07558982511923688,0.071,0.06855007949125597,0.0663402225755167,0.06509538950715421,0.06414785373608903,0.06405723370429253,0.06280922098569157,0.06198887122416534,0.1040906200317965,0.09311287758346581,0.13998410174880763,0.1721462639109698,0.1690222575516693,0.1780349761526232,0.14355238095238096,0.1326142857142857,0.1422761907936508,0.1682984126984127,0.18399682571428572,0.18810317428571427,0.18871587317460317,0.1978777780952381,0.19299047619047618,0.18896349206349206,0.17528412666666668,0.16322380936507935,0.17821587301587302,0.1954253973015873,0.20649523793650792,0.22930793650793652,0.24213492079365082,0.2691111112698413,0.29374285714285714,0.3170841265079365,0.3204793652380952,0.33759682507936506,0.3414610494435612,0.33562380936507935,0.3244833066772655,0.28116666682539687,0.23849047634920634,0.19017777777777778,0.15693809523809524,0.1315174603174603,0.17505711261374543,0.116,0.18445166325979698,0.032,1.706,0.044,9.745390944292573,0.2003809468920014,0.16492030396163468,Adversity,Std,1
MAC001878,0.4666544590764331,0.4089441781499203,0.3577767146730462,0.32301116475279107,0.29277033476874004,0.2633907496012759,0.24834449744816586,0.23202232838915468,0.22553748006379587,0.22971451387559808,0.24833333317384368,0.26743221658692184,0.28518500781499206,0.3221722488038278,0.3569968102073365,0.39158054210526316,0.4053923448165869,0.42465071770334933,0.43245700684713373,0.39584554171974523,0.40320382117834397,0.40603980891719743,0.41037579649681527,0.40630095509554137,0.41681528614649677,0.43887420366242036,0.46358373141945775,0.491582802866242,0.5317627382165605,0.5316226122611465,0.5364601907643313,0.5687213380573248,0.5828837576433121,0.6307818479299363,0.6836082796178344,0.7117595538216561,0.7329092350318471,0.7303025482484077,0.7228582808917198,0.721103503821656,0.7168837585987261,0.7131050955414012,0.7048487256369427,0.6909713369426751,0.6705589176751592,0.6302404458598726,0.5875748407643312,0.531447452388535,0.47812387971519615,0.431,0.3416217326410253,0.039,3.7509999,0.162,7.8452469310555175,0.5383455261025581,0.45391134175548004,Adversity,Std,0
MAC001880,0.0676677265500795,0.060359872611464964,0.05848726114649681,0.056133757961783444,0.05482165605095541,0.056042993630573246,0.05470063694267516,0.054714968152866236,0.05526592356687898,0.053792663476874,0.05615286624203822,0.05832165605095541,0.07175636942675159,0.08742515923566879,0.1096751592356688,0.14018949044585988,0.16533757961783438,0.17618152866242037,0.17155891719745223,0.15660254372019078,0.1387027027027027,0.13063910969793321,0.1296073131955485,0.1382368839427663,0.16370111287758346,0.17427980922098568,0.1919348171701113,0.18218759936406995,0.17337201907790142,0.17264387917329094,0.17581399046104929,0.1611891891891892,0.17291096979332274,0.17142289348171702,0.1844531001589825,0.2057408585055644,0.36797615246422893,0.40879332273449914,0.34305405389507154,0.26169634340222575,0.21029570747217807,0.2078267090620032,0.2034944356120827,0.19790302066772655,0.18686327503974565,0.14935612082670904,0.12273449920508744,0.09673131955484897,0.14980707917011898,0.126,0.13002127673527716,0.022,1.54,0.041,10.279888030199134,0.165294825790022,0.14359371225968234,Adversity,ToU,1
MAC001885,0.2285373600953895,0.1833964969745223,0.15662420382165604,0.10459713391719747,0.09884554156050955,0.08323248407643312,0.0671974520700637,0.05655414012738853,0.05154864417862839,0.04516082802547771,0.04760925039872408,0.0481624203821656,0.05715923550955414,0.0681449046178344,0.09967675175159237,0.10279458598726116,0.13953184713375796,0.13900318487261148,0.11182802563694268,0.12473089187898088,0.1322882164012739,0.15434872531847132,0.20389189173290936,0.270607313672496,0.28133757929936304,0.3357281395866455,0.33830842575516695,0.35573131955484893,0.3612464233704292,0.40556120826709063,0.40682829777424484,0.40082988823529414,0.43845310000000004,0.49785532686804446,0.5188108116057234,0.5778044499205088,0.5992480124006359,0.6581558034976153,0.7122829882352941,0.8187678818759936,0.7870556403815581,0.6934896664546899,0.605573247611465,0.5491589828298887,0.4529189197138315,0.47071542273449923,0.3708473767885533,0.29314308410174883,0.3065134085192429,0.133,0.6268971860227325,0.0,5.3829999,0.035,17.56203725639642,0.3160942845070423,0.30269855379124955,Adversity,Std,0
MAC001893,0.2654051033492823,0.15576799984,0.13603035143769968,0.1316773162939297,0.13369329073482428,0.1347076677316294,0.13645686900958465,0.13796325878594248,0.13753194888178913,0.13817571884984026,0.13935039999999999,0.1557332268370607,0.1675031948881789,0.19232907348242811,0.20165015974440895,0.22378753993610226,0.24799041501597444,0.24148721996805114,0.334111821086262,0.375017571884984,0.34007987220447283,0.3419984025559106,0.36695527108626197,0.38011483333333335,0.38475757639553426,0.4537272725677831,0.49037001562998406,0.47906379569377994,0.41003827687400324,0.4206267936204147,0.40024121357827475,0.40653748022328545,0.4303636363636364,0.5146666663476873,0.6107192985645933,0.6800701741626795,0.7817336518341308,0.8249011170653908,0.7560127610845295,0.6699250385964912,0.6258947370015949,0.6310972893141946,0.5997049435406698,0.5780526315789474,0.5559569370015949,0.5466475279106858,0.48524561419457735,0.36775917081339715,0.3818012037477969,0.236,0.4073738239827132,0.033,4.8569999,0.068,12.721279693000513,0.3836358238594041,0.3810673215373155,Affluent,Std,0
MAC001894,0.12378343933121018,0.10323285486443382,0.09062679425837321,0.08516267942583731,0.08105263157894736,0.07795693779904306,0.0761578947368421,0.07300478468899521,0.07272408293460925,0.07195693779904305,0.07510845295055822,0.07447049441786284,0.09274162679425837,0.12374800590111644,0.20260446618819777,0.32250079776714513,0.26110366842105265,0.41504146762360444,0.29195374864433815,0.312535885645933,0.2838130984025559,0.28552631626794256,0.25129984098883573,0.2650000007974482,0.24375000031847135,0.20572408277511964,0.2105302550955414,0.189541400955414,0.1809187893312102,0.15952229299363058,0.15811464936305733,0.14800318407643312,0.13504936289808916,0.14550477738853504,0.14332802563694266,0.16792038216560512,0.1573519108280255,0.17040445891719744,0.17078149920255184,0.17825477722929936,0.1893550958598726,0.18714171958598727,0.19326910843949044,0.19700318455414012,0.18113375828025477,0.1815621015923567,0.1493471340764331,0.14285827993630573,0.1729006574672953,0.086,0.3051232909812749,0.02,4.2849998,0.031,24.783016228903126,0.17505533048964,0.1720340333116067,Adversity,Std,1
MAC001897,0.04549602543720191,0.044012759170653906,0.0415390749601276,0.042388535031847134,0.03970382165605096,0.039103503184713374,0.04043630573248407,0.04027070063694267,0.04044108280254777,0.04614992025518341,0.049611464968152864,0.06433492822966508,0.1245031847133758,0.14711305732484076,0.16612261146496815,0.2340732484076433,0.19458439474522293,0.170390127388535,0.18686624203821656,0.1865175157643312,0.18839490445859872,0.21417834394904456,0.21960668805732486,0.2123949044585987,0.21275000031847133,0.22318283004769476,0.2471226117834395,0.23652388519108283,0.24417834410828024,0.23077671451355664,0.2635780256369427,0.27133757945859877,0.2750684713375796,0.26972770700636944,0.28366242070063696,0.2763572570972887,0.2771289808917198,0.2685500793322735,0.24280763100158984,0.21855325930047695,0.19230842607313195,0.1806979330683625,0.1617154213036566,0.15040222575516693,0.12196820349761527,0.09721462639109699,0.0644483306836248,0.048705882352941175,0.16327647509535337,0.117,0.19534026107856825,0.01,1.867,0.027,11.434592759977658,0.1808902650538257,0.1562029565265898,Affluent,Std,1
MAC001898,0.027273449920508747,0.026856687898089173,0.026840764331210194,0.026222929936305733,0.02661464968152866,0.026111464968152864,0.024348726114649683,0.024877388535031845,0.025350877192982454,0.025006369426751593,0.024391719745222928,0.02389331210191083,0.024122611464968153,0.02490764331210191,0.02462579617834395,0.025702229299363055,0.024625199362041467,0.023479299363057322,0.02405573248407643,0.02565923566878981,0.024130573248407644,0.024366242038216558,0.025314194577352473,0.025396496815286624,0.02504133545310016,0.025292527821939588,0.025203497615262322,0.024453100158982513,0.02455643879173291,0.02431160572337043,0.02535612082670906,0.024594594594594597,0.024899841017488076,0.02451510333863275,0.02506200317965024,0.02689825119236884,0.030898251192368838,0.031486486486486484,0.03109697933227345,0.032364069952305244,0.032298887122416534,0.03164387917329094,0.032278219395866455,0.03106518282988871,0.030852146263910966,0.030406995230524644,0.028573926868044514,0.02827980922098569,0.026576344228601737,0.017,0.02271481733462515,0.0,0.277,0.0,10.422802986645912,0.026749508044912607,0.026506851860454317,Adversity,Std,1
MAC001899,0.39622539682539687,0.3644213036565978,0.339429252782194,0.32125596184419714,0.308302066772655,0.30573767885532593,0.2990508744038156,0.2942559618441971,0.2960715421303657,0.3091891891891892,0.2966756756756757,0.31772655007949124,0.29869634340222573,0.31955007949125597,0.33050715421303656,0.3382766295707472,0.34064546899841014,0.33362957074721783,0.3456422893481717,0.33821780604133544,0.3415866454689984,0.3468359872611465,0.3413068362480127,0.34363116057233706,0.3481096979332274,0.3537873015873016,0.3578,0.3541714285714286,0.3587873015873016,0.36368521462639114,0.36934761904761904,0.3712206349206349,0.37358412698412696,0.37639523809523806,0.3694047619047619,0.3850254372019078,0.4045015873015873,0.43070634920634926,0.4459031747619048,0.48343174603174605,0.5125968253968254,0.5150985693163752,0.5186587301587301,0.5122952382539683,0.48007619047619043,0.46096666666666664,0.43844285714285713,0.41964285714285715,0.37233516484509466,0.348,0.11762620831099607,0.094,1.501,0.252,4.0313141000917065,0.3816709490972222,0.3685960040839978,Adversity,Std,0
MAC001904,0.11972178060413356,0.10880254777070064,0.09742675159235668,0.09062998405103669,0.08815605095541401,0.08684872611464968,0.08343312101910828,0.08464808917197451,0.08139649681528661,0.0839124203821656,0.08829777070063695,0.08453980891719745,0.0876592356687898,0.08844267515923566,0.09731050955414013,0.11828025461783438,0.15265764315286626,0.18603025493630573,0.2179140127388535,0.2409315286624204,0.24093312054140129,0.2340828025477707,0.22346178375796177,0.21936146496815284,0.23170222914012736,0.22414649681528664,0.21815286640127388,0.21131847117834396,0.19778855310015897,0.16836146512738853,0.16237837837837837,0.16240699523052463,0.15236407011128775,0.16349443561208266,0.1875818759936407,0.22664546868044516,0.2738569155802862,0.30880286248012717,0.3198855319554849,0.2982718604133545,0.23989030190779015,0.19421144689984102,0.1720556438791733,0.15568203497615263,0.15400635930047696,0.157120826709062,0.14509697949125597,0.1321637519872814,0.1679851142094619,0.099,0.197557844176316,0.0,1.995,0.057,11.876052288254657,0.17779740681870804,0.1640474332078978,Adversity,ToU,1
MAC001907,0.08842130365659777,0.06924999999999999,0.061792993630573244,0.055651273885350315,0.05284713375796179,0.053170382165605094,0.05122133757961784,0.05070382165605095,0.050289808917197455,0.05066082802547771,0.050638535031847134,0.05373566878980892,0.06460828025477706,0.08747292993630573,0.0873359872611465,0.09467885532591415,0.09504292527821939,0.10153662420382166,0.09636565977742448,0.10631259968102073,0.10679014308426074,0.11097297297297298,0.10942766295707472,0.1033879173290938,0.10018918903020667,0.0900127186009539,0.08652464228934817,0.07555484896661367,0.08200635930047695,0.08571383147853737,0.0777154213036566,0.08148966613672495,0.08008744038155803,0.08612400635930047,0.08953736089030206,0.09628616852146264,0.09589348171701113,0.1033751987281399,0.10920508744038156,0.11511764705882353,0.11438632750397457,0.12619554848966613,0.13808108108108108,0.1575828025477707,0.1574092356687898,0.1579920508744038,0.13428775834658188,0.1114308426073132,0.09176982732575482,0.062,0.089037281816661,0.0,1.324,0.033,14.427399926341856,0.11287139045575785,0.0833262645011601,Adversity,Std,1
MAC001908,0.09900550964187328,0.09385318559556786,0.08113573407202215,0.08070165745856353,0.07769060773480663,0.07780662983425414,0.07456077348066298,0.0757292817679558,0.07588397790055249,0.08048066298342542,0.07784530386740332,0.07870441988950276,0.08123480662983426,0.0906878453038674,0.09539779005524862,0.09853867430939227,0.10371349862258954,0.1119806629834254,0.11073002754820936,0.13406629834254144,0.16865013774104684,0.21963360826446282,0.23849035867768598,0.26878512424242423,0.2678842975206612,0.28227272754820937,0.2948292008264463,0.31963911818181817,0.33857851239669423,0.3432451787878788,0.33930853994490356,0.34682920137741047,0.35494490330578515,0.32192561955922866,0.30766666639118456,0.28740055248618784,0.3151404958677686,0.31545454517906335,0.3256914600550964,0.3397603300275482,0.2995730024793388,0.2765426997245179,0.24885674931129476,0.22181267217630854,0.2021818184573003,0.18158402203856752,0.1436831955922865,0.12000275482093664,0.19782595952079982,0.122,0.22506608742838288,0.0,2.22,0.052,11.221985250962906,0.19393963302426515,0.199423023891366,Adversity,Std,1
MAC001910,0.3615299539170507,0.30117050829493086,0.2420414746543779,0.17841935483870966,0.13999999999999999,0.12093548387096774,0.11740092165898618,0.11243778801843318,0.20355760368663592,0.2574331801843318,0.18564516175115206,0.18808294884792626,0.12564976958525345,0.40075576036866356,0.7536313387096775,0.6372165907834101,0.41834862293577985,0.2975299534562212,0.2558761458715596,0.2623486233944954,0.3217844036697248,0.3878027527522936,0.46973853119266057,0.4365458720183486,0.42233486192660546,0.464403671559633,0.4348211009174312,0.4301834866972477,0.42007798119266054,0.4483119247706422,0.4601697243119266,0.4671146811926606,0.4268165146788991,0.5344999981651376,0.8399999995412845,1.047426605504587,1.2988394532110092,1.2045321114678897,0.9229266041284403,0.7309266100917432,0.5991926605504587,0.5330137600917432,0.4993073394495413,0.5205458711009174,0.5236376142201835,0.46130734082568803,0.4294036701834862,0.4067798160550459,0.45242768278931755,0.286,0.5272996235544369,0.0,5.3460002,0.05,11.816253521536781,0.45215875636661207,0.4525388259469697,Adversity,ToU,0
MAC001917,0.30808121003184713,0.2716459330143541,0.23647368421052634,0.20621531100478468,0.18484688979266348,0.166585326953748,0.15535566188197766,0.145548644338118,0.1385750798722045,0.1320063897763578,0.13130511182108626,0.1303450479233227,0.13093610223642171,0.1409552715654952,0.15894568690095848,0.16600159744408946,0.1809408945686901,0.1588688,0.16506879984,0.1814258370015949,0.1985856,0.2295,0.26304936289808917,0.28564649697452227,0.30071496815286625,0.3075605093949045,0.3015636939490446,0.29330095541401274,0.2888964969745223,0.29648407611464966,0.30419108264331207,0.3138407643312102,0.3195270703821656,0.3355764329617834,0.35997292977707007,0.3628343949044586,0.3855334394904459,0.41379458630573246,0.42009554124203824,0.42944426640127387,0.4253885355095542,0.43169745207006366,0.41796974554140126,0.414807325,0.40966560541401276,0.39396019140127386,0.36126273917197455,0.33758598757961783,0.27289148701963,0.211,0.22218096270181945,0.0,2.5079999,0.101,9.19046587854751,0.2874291845145575,0.2670584101275249,Adversity,Std,0
MAC001921,0.06844718309859155,0.05927112676056338,0.051873239436619714,0.04846830985915493,0.04614788732394366,0.04592605633802817,0.04558098591549296,0.04475,0.04416549295774647,0.04286971830985916,0.04351408450704226,0.05401408450704225,0.05451760563380282,0.06124295774647887,0.06399295774647887,0.0814119718309859,0.06802112676056339,0.06733450704225352,0.06729225352112676,0.06587368421052632,0.06837543859649123,0.06549473684210526,0.07283508771929824,0.0740140350877193,0.08456140350877192,0.07749473684210526,0.08259298245614036,0.07332982456140351,0.07328070175438597,0.06784859154929578,0.07194736842105263,0.07148421087719298,0.07033684210526316,0.07150877228070175,0.08582105263157895,0.08243157894736841,0.09858245614035088,0.11352280701754386,0.14130877192982458,0.14707719298245614,0.14263859649122806,0.13491929789473683,0.1259017543859649,0.10687719298245614,0.1037263157894737,0.09829473684210525,0.08692280701754386,0.07478947368421053,0.07696002928989751,0.06,0.11368295928484164,0.0,1.852,0.0,24.064439905860468,0.08556395200408476,0.07350097506928051,Adversity,Std,1
MAC001922,0.11045135566188198,0.09302715654952076,0.0755456,0.06615654952076677,0.06284640000000001,0.06032428115015974,0.0585,0.05795047923322684,0.05730191693290735,0.06208466453674122,0.06373162939297125,0.13149520766773162,0.2573690095846645,0.19339776357827476,0.2982476039936102,0.1294968049520767,0.08032907348242811,0.08641693290734824,0.08781309904153355,0.08902396182108627,0.08964057476038338,0.09663476858054226,0.10175438580542265,0.12483572567783095,0.1135311004784689,0.13021212105263158,0.11718979282296652,0.12801435422647528,0.10174960111642743,0.08331259968102074,0.08871451339712919,0.09057735263157896,0.09406698580542265,0.10983253572567783,0.13173524736842107,0.16043700159489632,0.1885741625199362,0.2091993620414673,0.23561562998405103,0.2714194572567783,0.28423763971291865,0.27526794258373205,0.24934449776714512,0.21785486411483254,0.19477671451355663,0.18708133971291865,0.15647368421052632,0.1330542264752791,0.1351628981645275,0.065,0.18619161957387048,0.019,4.1599998,0.044,30.777675356858843,0.1419829638856476,0.13244489392206102,Adversity,Std,1
MAC001931,0.0963652312599681,0.07898083067092652,0.07003833865814697,0.0631182108626198,0.0617232,0.056781150159744415,0.05465495207667732,0.05497444089456869,0.053864217252396165,0.05293769968051119,0.05136900958466453,0.05591693290734824,0.07453993610223641,0.0792811501597444,0.08787539936102236,0.09193929712460064,0.08949201277955271,0.10273003194888179,0.09314376996805111,0.0963115015974441,0.1048370607028754,0.11052715654952076,0.1101038337060703,0.10445367412140576,0.09968210862619808,0.10265709728867624,0.10665814696485623,0.10448083051118212,0.10656320000000001,0.11259489633173843,0.11356140350877193,0.10399043062200956,0.09909090909090909,0.10732535885167466,0.1202488038277512,0.13996491212121212,0.164451355661882,0.2040366822966507,0.24266826172248807,0.26470972854864433,0.24165071770334925,0.23935566156299842,0.22986762376395534,0.20655342902711327,0.18122488054226474,0.15647846889952152,0.13442902711323765,0.11699521531100478,0.1165997272557954,0.068,0.14953729188133522,0.019,2.191,0.028,18.790781518668602,0.13618527975388903,0.10873556144129026,Adversity,Std,1
MAC001952,0.06779837398373983,0.060027687296416936,0.04768078175895765,0.03809120521172639,0.03398208469055374,0.03205537459283388,0.03050651465798046,0.029224755700325733,0.02905211726384365,0.030855048859934855,0.03171172638436482,0.03352442996742671,0.04062214983713355,0.06158306188925081,0.07622801302931596,0.10549511400651466,0.11954397394136809,0.13416286644951142,0.12570684039087948,0.1065700325732899,0.09126058631921824,0.0793691056910569,0.07307642276422764,0.06417886178861788,0.06504065040650407,0.06263577235772358,0.06002439024390244,0.06286829268292683,0.06266938110749186,0.06075121951219512,0.06468617886178862,0.06904397394136808,0.08146178861788618,0.09456747967479674,0.10605040650406505,0.127939837398374,0.1259349593495935,0.1167821138211382,0.09445365853658537,0.08987642276422764,0.0862,0.0842130081300813,0.08622764227642277,0.08044065040650407,0.07316260162601626,0.06920487804878049,0.07118861788617886,0.07424878048780487,0.07317370669197912,0.056,0.07678561173867177,0.0,1.26,0.009,17.219299895574565,0.07186388790768869,0.07370330873601523,Adversity,ToU,1
MAC001953,0.03681948881789137,0.0474624,0.042512,0.0368208,0.037547199999999996,0.037780799999999996,0.037689600000000004,0.0360528,0.0355312,0.0348608,0.0325408,0.0336464,0.0322096,0.030166666666666668,0.0282944,0.029889600000000002,0.02988,0.029960000000000004,0.0300704,0.0341632,0.0351008,0.03755591054313099,0.039159744408945686,0.03821086261980831,0.04112939297124601,0.04157827476038339,0.04016773162939297,0.04059584664536741,0.04098562300319489,0.03778434504792332,0.04041693290734824,0.03927955271565495,0.04354153354632588,0.04435463258785942,0.04944249201277955,0.052710862619808306,0.056365814696485626,0.0570367412140575,0.061801916932907354,0.07078274760383386,0.0646517571884984,0.06701277955271566,0.06451277955271566,0.05972843450479233,0.055188498402555915,0.051912140575079875,0.04630511182108626,0.047664536741214056,0.04289919072834449,0.035,0.04898757444721043,0.0,0.745,0.007,17.36629496620693,0.043247805220648486,0.04276056600260659,Adversity,Std,1
MAC001956,0.40128640031999996,0.3523141022435898,0.28386057708333334,0.19933333349358973,0.19272115400641027,0.19174839743589742,0.22112980785256411,0.3146858971153846,0.3315448717948718,0.2941794873397436,0.36252724326923075,0.3851025639423077,0.44593910176282053,0.6608060908653847,0.7590480767628205,0.6227083330128205,0.7019052950240771,0.4022115387820513,0.3438766020833333,0.31798397435897435,0.32924719101123595,0.3266282057692308,0.31418879968,0.31047999983999996,0.30265279984,0.2810847992,0.29257599984,0.29938399968,0.31687360016000005,0.33821600016000003,0.32111680016,0.33644319952,0.39183359984,0.46504319968,0.57275679936,0.6580191993600001,0.64385119888,0.7490303996800001,0.6960000001600001,0.78828479952,0.73236960032,0.7289424006399999,0.71829440064,0.69069279984,0.64918400096,0.5903872006399999,0.52204799952,0.46343840000000003,0.45033415609300464,0.297,0.4337066816081379,0.045,5.5910001,0.121,12.415225503892993,0.5078207179046498,0.4276012474909226,Affluent,Std,0
MAC001959,0.07629816513761467,0.06947126436781609,0.06472413793103449,0.06359310344827586,0.05970344827586207,0.05513563218390805,0.047356321839080465,0.0493632183908046,0.05315862068965517,0.06754252873563218,0.07248965517241379,0.09018850574712643,0.09284597701149425,0.07959770114942528,0.07949425287356321,0.08344367816091955,0.10438160919540229,0.1173080459770115,0.10628045977011494,0.11391494252873563,0.11058525322580645,0.11846666666666666,0.11988275885057471,0.12184137931034482,0.12297018371559634,0.11926146788990825,0.11280963302752293,0.10936467889908257,0.1094151376146789,0.11172477041284404,0.11306651376146788,0.119419725,0.13363761444954128,0.16504357821100918,0.16766284380733945,0.19101146766055047,0.2046467887614679,0.23015825733944956,0.23680963279816514,0.23106192660550456,0.20468119266055046,0.19488073394495414,0.17633256880733944,0.16013990825688074,0.15194036651376147,0.1255045871559633,0.10626605504587155,0.08997247683486238,0.11888935130118637,0.063,0.16334442520244408,0.0,1.7130001,0.017,14.40835601550554,0.13494622749117796,0.11249903028154885,Adversity,Std,1
MAC001964,0.11311022364217253,0.11197280000000001,0.1085264,0.11011839999999999,0.109832,0.10803360000000001,0.1081296,0.10576959999999999,0.1060688,0.1029088,0.1026592,0.1085232,0.11816800000000001,0.11892799999999999,0.125608,0.1273184,0.13331679999999999,0.1350016,0.13583974358974357,0.14313141009615385,0.1304959871589085,0.13760096153846155,0.12410096153846155,0.12195993605769231,0.12182371794871795,0.12375559105431311,0.12019488817891374,0.11963897763578275,0.12418530351437698,0.12580511182108628,0.12215335463258786,0.12035782747603833,0.11948722044728435,0.12426517571884985,0.13411661341853034,0.14599201277955273,0.1623434504792332,0.16815335463258785,0.1738258785942492,0.1804064,0.19426517571884985,0.19142332268370607,0.193797124600639,0.19487539936102238,0.18786741230031948,0.1690255592651757,0.14211661341853035,0.12422683706070288,0.13399516908878895,0.117,0.08528344604278056,0.026,1.992,0.072,14.866207592006882,0.13073654026217227,0.13529188208280937,Affluent,Std,1
MAC001968,0.22685714285714287,0.2088649193548387,0.19176814516129034,0.1731290322580645,0.16285887096774196,0.16085282258064518,0.15252620967741937,0.13735887096774194,0.13612701612903227,0.14228225806451614,0.14222424242424242,0.15011693548387098,0.17809879032258066,0.18906048407258064,0.19161693548387096,0.25327676808080807,0.2728891125,0.27506060606060606,0.2943838375757576,0.30121169334677417,0.32164112923387095,0.3563911282258065,0.3373669352822581,0.3457439522177419,0.3438971778225806,0.3602802419354839,0.34416532177419357,0.34361166961770623,0.3402454730382294,0.3466237422535211,0.34967203179074446,0.3394949704225352,0.34418108651911467,0.38413279738430584,0.40701609637826963,0.4548249490945674,0.4976700203219316,0.5174185122736419,0.5197243462776661,0.5240060358148894,0.5305352108651912,0.5001710261569416,0.4471589539235412,0.37718913480885313,0.34474245392354125,0.309798792555332,0.28254325955734405,0.2579396378269618,0.3077722235834802,0.237,0.2857855799150586,0.028,2.7260001,0.065,8.857199874180974,0.29732839330887745,0.3119562635177238,Adversity,Std,0
